Timestamp,Inquiries,PreviousInquiries,Salesperson,Product,AgeGroup,Gender,Country,ReferralSource,Continent,Hour,TargetInquiries,Sales,ForecastedSales,HttpMethod,StatusCode,Url,UserAgent,IPAddress,RequestSize
2025-03-04 09:00:00,5,1,Tshepo,AI-Automation,25-34,Female,Germany,Direct,Europe,9,9,20,20,POST,404,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.84.184,1217
2025-03-04 10:00:00,3,5,Naledi,AI-Chatbot,55+,Male,Japan,Partner,Asia,10,6,16,15,GET,500,/api/error,curl/7.68.0,192.168.138.211,581
2025-03-04 17:00:00,4,5,Momphitisi,AI-Analytics,18-24,Female,Brazil,Email Campaign,South America,17,12,16,16,POST,404,/api/error,Python-urllib/3.9,192.168.159.46,890
2025-03-04 22:00:00,4,6,Tshepo,AI-Chatbot,45-54,Other,Brazil,Direct,South America,22,2,18,18,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.25.56,1267
2025-03-04 23:00:00,2,6,Kagiso,AI-Automation,55+,Other,Kenya,Email Campaign,Africa,23,4,8,8,GET,500,/api/error,curl/7.68.0,192.168.64.51,754
2025-03-04 23:00:00,5,2,Kagiso,AI-Automation,55+,Other,Kenya,Direct,Africa,23,3,21,21,POST,404,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.64.132,1453
2025-03-04 23:00:00,7,4,Lerato,AI-Vision,55+,Male,Japan,Website,Asia,23,3,24,25,POST,500,/api/error,Python-urllib/3.9,192.168.127.202,1131
2025-03-05 00:00:00,6,6,Kagiso,AI-Analytics,25-34,Other,UK,Website,Europe,0,1,20,19,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.53.40,1399
2025-03-05 03:00:00,7,1,Lerato,AI-Analytics,45-54,Female,Germany,Partner,Europe,3,4,25,26,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.98.14,1987
2025-03-05 05:00:00,4,3,Kagiso,AI-Vision,45-54,Female,USA,Direct,North America,5,3,17,16,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.92.231,1811
2025-03-05 06:00:00,5,6,Kagiso,AI-Automation,25-34,Other,Japan,Website,Asia,6,4,18,18,GET,500,/api/error,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.132.207,1301
2025-03-05 07:00:00,5,6,Tshepo,AI-Vision,55+,Other,UK,Website,Europe,7,2,22,21,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.177.117,623
2025-03-05 08:00:00,6,4,Lerato,AI-Chatbot,45-54,Female,Kenya,Email Campaign,Africa,8,3,22,23,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.154.69,604
2025-03-05 09:00:00,4,4,Kagiso,AI-Automation,25-34,Male,UK,Social Media,Europe,9,7,14,15,POST,500,/api/error,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.205.68,985
2025-03-05 09:00:00,4,6,Naledi,AI-Vision,45-54,Other,Japan,Partner,Asia,9,7,14,14,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.14.230,1453
2025-03-05 09:00:00,6,5,Naledi,AI-Automation,18-24,Female,Japan,Social Media,Asia,9,10,22,21,GET,404,/api/error,curl/7.68.0,192.168.172.148,688
2025-03-05 11:00:00,2,4,Tshepo,AI-Chatbot,18-24,Female,UK,Direct,Europe,11,7,8,8,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.217.82,777
2025-03-05 15:00:00,7,2,Tshepo,AI-Automation,18-24,Female,South Africa,Website,Africa,15,7,24,24,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.194.248,1613
2025-03-05 16:00:00,4,3,Lerato,AI-Chatbot,45-54,Other,Australia,Social Media,Oceania,16,12,14,15,POST,500,/api/error,curl/7.68.0,192.168.134.82,834
2025-03-05 18:00:00,5,9,Tshepo,AI-Vision,45-54,Other,USA,Website,North America,18,2,19,19,PUT,400,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.140.222,1384
2025-03-05 19:00:00,5,4,Kagiso,AI-Vision,18-24,Female,South Africa,Email Campaign,Africa,19,3,17,17,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.161.216,776
2025-03-05 23:00:00,7,4,Lerato,AI-Chatbot,55+,Male,Australia,Partner,Oceania,23,3,26,27,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.91.24,1594
2025-03-06 00:00:00,3,5,Momphitisi,AI-Analytics,45-54,Male,South Africa,Direct,Africa,0,6,14,14,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.251.43,2416
2025-03-06 01:00:00,5,5,Kagiso,AI-Chatbot,45-54,Female,Japan,Email Campaign,Asia,1,1,20,20,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.27.104,613
2025-03-06 01:00:00,3,1,Naledi,AI-Automation,18-24,Other,South Africa,Partner,Africa,1,3,13,13,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.134.84,1735
2025-03-06 03:00:00,7,4,Momphitisi,AI-Analytics,45-54,Female,UK,Email Campaign,Europe,3,2,22,22,POST,400,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.71.99,1657
2025-03-06 04:00:00,4,6,Naledi,AI-Analytics,55+,Other,Kenya,Email Campaign,Africa,4,3,18,17,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.119.166,1752
2025-03-06 04:00:00,8,6,Lerato,AI-Vision,25-34,Male,Kenya,Email Campaign,Africa,4,4,30,30,POST,500,/api/error,Python-urllib/3.9,192.168.65.100,1006
2025-03-06 08:00:00,5,4,Lerato,AI-Automation,18-24,Female,USA,Partner,North America,8,2,22,22,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.227.6,604
2025-03-06 09:00:00,8,4,Naledi,AI-Automation,25-34,Other,UK,Email Campaign,Europe,9,9,31,30,POST,500,/api/error,curl/7.68.0,192.168.24.236,1247
2025-03-06 15:00:00,1,4,Momphitisi,AI-Vision,18-24,Other,Kenya,Direct,Africa,15,6,8,8,POST,500,/api/error,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.239.173,876
2025-03-06 17:00:00,1,1,Lerato,AI-Analytics,35-44,Male,USA,Direct,North America,17,7,7,7,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.175.116,1777
2025-03-06 17:00:00,6,3,Tshepo,AI-Vision,35-44,Female,Nigeria,Direct,Africa,17,4,24,24,GET,500,/api/error,Python-urllib/3.9,192.168.7.55,1426
2025-03-06 18:00:00,9,3,Kagiso,AI-Analytics,25-34,Male,USA,Website,North America,18,3,35,34,POST,404,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.124.150,907
2025-03-06 20:00:00,7,1,Momphitisi,AI-Chatbot,55+,Male,UK,Partner,Europe,20,3,23,22,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.24.16,1770
2025-03-06 22:00:00,11,3,Lerato,AI-Automation,35-44,Female,Japan,Partner,Asia,22,3,38,38,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.190.128,1704
2025-03-06 22:00:00,6,5,Momphitisi,AI-Analytics,45-54,Male,South Africa,Direct,Africa,22,2,21,20,PUT,400,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.188.135,1650
2025-03-07 01:00:00,7,1,Naledi,AI-Chatbot,45-54,Female,India,Partner,Asia,1,4,27,28,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.225.242,666
2025-03-07 02:00:00,6,5,Kagiso,AI-Chatbot,55+,Other,Australia,Partner,Oceania,2,4,21,20,GET,404,/api/error,Python-urllib/3.9,192.168.31.156,1282
2025-03-07 02:00:00,7,3,Naledi,AI-Analytics,35-44,Other,UK,Partner,Europe,2,5,25,26,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.230.54,617
2025-03-07 03:00:00,8,6,Momphitisi,AI-Automation,18-24,Male,Japan,Direct,Asia,3,5,26,25,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.107.185,1845
2025-03-07 05:00:00,1,3,Lerato,AI-Vision,18-24,Other,Australia,Partner,Oceania,5,2,8,8,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.6.18,1902
2025-03-07 08:00:00,7,11,Kagiso,AI-Automation,35-44,Female,India,Direct,Asia,8,3,22,22,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.176.88,1068
2025-03-07 09:00:00,4,2,Lerato,AI-Analytics,45-54,Other,USA,Website,North America,9,18,15,15,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.194.86,1562
2025-03-07 10:00:00,2,5,Momphitisi,AI-Automation,18-24,Other,India,Social Media,Asia,10,4,13,13,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.136.117,1515
2025-03-07 12:00:00,5,4,Naledi,AI-Analytics,45-54,Other,Kenya,Email Campaign,Africa,12,13,20,20,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.164.123,633
2025-03-07 14:00:00,6,3,Lerato,AI-Analytics,45-54,Other,South Africa,Social Media,Africa,14,9,23,24,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.197.117,1199
2025-03-07 15:00:00,6,4,Tshepo,AI-Automation,55+,Other,Nigeria,Email Campaign,Africa,15,6,23,24,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.184.133,1938
2025-03-07 15:00:00,4,7,Momphitisi,AI-Chatbot,35-44,Female,Nigeria,Website,Africa,15,9,18,19,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.21.130,498
2025-03-07 15:00:00,2,5,Lerato,AI-Vision,25-34,Male,Japan,Website,Asia,15,7,10,10,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.6.31,481
2025-03-07 15:00:00,6,8,Kagiso,AI-Automation,35-44,Male,Brazil,Email Campaign,South America,15,6,22,21,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.130.197,533
2025-03-07 18:00:00,7,2,Momphitisi,AI-Analytics,55+,Male,UK,Social Media,Europe,18,2,28,29,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.245.53,1719
2025-03-08 01:00:00,3,1,Naledi,AI-Analytics,18-24,Other,South Africa,Partner,Africa,1,1,15,14,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.115.230,1917
2025-03-08 02:00:00,8,2,Tshepo,AI-Analytics,35-44,Female,UK,Email Campaign,Europe,2,4,30,30,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.32.197,1504
2025-03-08 03:00:00,2,2,Tshepo,AI-Analytics,18-24,Male,Japan,Partner,Asia,3,2,11,11,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.96.190,342
2025-03-08 04:00:00,1,10,Kagiso,AI-Analytics,55+,Male,India,Website,Asia,4,3,8,8,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.52.77,1987
2025-03-08 04:00:00,5,5,Momphitisi,AI-Chatbot,35-44,Female,USA,Direct,North America,4,3,20,20,GET,404,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.255.15,637
2025-03-08 07:00:00,4,2,Naledi,AI-Vision,18-24,Female,South Africa,Social Media,Africa,7,1,17,16,POST,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.246.197,546
2025-03-08 09:00:00,9,3,Naledi,AI-Chatbot,55+,Other,Kenya,Social Media,Africa,9,9,32,32,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.59.7,1748
2025-03-08 13:00:00,2,5,Naledi,AI-Chatbot,35-44,Male,Nigeria,Email Campaign,Africa,13,9,15,16,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.24.247,1674
2025-03-08 17:00:00,3,5,Momphitisi,AI-Automation,45-54,Other,Australia,Social Media,Oceania,17,7,12,11,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.148.163,1439
2025-03-08 18:00:00,3,2,Momphitisi,AI-Analytics,18-24,Female,UK,Partner,Europe,18,4,17,17,GET,404,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.88.25,1080
2025-03-08 19:00:00,5,4,Momphitisi,AI-Analytics,18-24,Female,Australia,Direct,Oceania,19,3,19,19,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.234.206,675
2025-03-08 19:00:00,4,5,Lerato,AI-Chatbot,55+,Female,UK,Email Campaign,Europe,19,3,15,15,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.161.50,1887
2025-03-08 19:00:00,4,7,Kagiso,AI-Vision,45-54,Male,Brazil,Social Media,South America,19,2,10,10,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.70.99,1769
2025-03-08 20:00:00,6,7,Momphitisi,AI-Chatbot,55+,Other,India,Email Campaign,Asia,20,2,25,25,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.129.192,1697
2025-03-08 21:00:00,3,4,Naledi,AI-Analytics,25-34,Female,South Africa,Social Media,Africa,21,4,11,12,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.195.129,1683
2025-03-09 01:00:00,6,6,Momphitisi,AI-Automation,18-24,Male,USA,Website,North America,1,6,24,24,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.220.183,1678
2025-03-09 03:00:00,7,1,Kagiso,AI-Automation,25-34,Female,Kenya,Direct,Africa,3,1,25,25,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.46.70,533
2025-03-09 07:00:00,8,5,Momphitisi,AI-Automation,35-44,Male,Japan,Direct,Asia,7,2,30,31,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.194.224,2071
2025-03-09 09:00:00,5,4,Tshepo,AI-Vision,35-44,Other,Brazil,Website,South America,9,10,20,21,GET,500,/api/error,curl/7.68.0,192.168.37.186,1198
2025-03-09 09:00:00,3,2,Naledi,AI-Automation,55+,Male,UK,Partner,Europe,9,9,13,13,POST,404,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.7.188,980
2025-03-09 12:00:00,3,4,Lerato,AI-Automation,25-34,Male,Germany,Partner,Europe,12,10,13,13,POST,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.6.201,594
2025-03-09 13:00:00,8,4,Tshepo,AI-Analytics,25-34,Other,Australia,Email Campaign,Oceania,13,13,27,27,POST,500,/api/error,curl/7.68.0,192.168.7.119,1121
2025-03-09 14:00:00,5,4,Lerato,AI-Analytics,55+,Male,USA,Website,North America,14,9,21,21,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.46.115,1088
2025-03-09 14:00:00,6,6,Lerato,AI-Analytics,18-24,Other,India,Email Campaign,Asia,14,4,20,21,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.165.51,1457
2025-03-09 16:00:00,6,3,Naledi,AI-Automation,35-44,Female,USA,Partner,North America,16,12,20,19,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.23.223,762
2025-03-09 18:00:00,4,5,Tshepo,AI-Analytics,25-34,Female,Kenya,Social Media,Africa,18,2,16,16,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.92.185,602
2025-03-09 18:00:00,8,4,Naledi,AI-Analytics,25-34,Female,USA,Direct,North America,18,2,28,27,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.150.72,2622
2025-03-09 19:00:00,2,2,Kagiso,AI-Vision,55+,Male,Germany,Website,Europe,19,3,12,12,GET,500,/api/error,curl/7.68.0,192.168.11.121,1418
2025-03-09 19:00:00,5,3,Tshepo,AI-Chatbot,45-54,Other,Brazil,Direct,South America,19,2,19,20,GET,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.2.188,809
2025-03-09 23:00:00,6,3,Kagiso,AI-Analytics,55+,Other,India,Direct,Asia,23,1,23,24,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.171.160,2444
2025-03-10 00:00:00,3,10,Momphitisi,AI-Chatbot,45-54,Male,South Africa,Direct,Africa,0,3,16,17,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.69.214,1246
2025-03-10 02:00:00,5,3,Naledi,AI-Chatbot,35-44,Other,Kenya,Email Campaign,Africa,2,3,21,21,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.143.2,2751
2025-03-10 02:00:00,4,9,Momphitisi,AI-Automation,45-54,Male,Kenya,Partner,Africa,2,2,15,15,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.163.222,1855
2025-03-10 05:00:00,5,6,Kagiso,AI-Analytics,18-24,Other,Australia,Website,Oceania,5,2,19,18,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.140.27,2200
2025-03-10 05:00:00,4,4,Kagiso,AI-Chatbot,45-54,Male,UK,Email Campaign,Europe,5,2,17,18,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.93.82,566
2025-03-10 05:00:00,6,6,Momphitisi,AI-Analytics,35-44,Female,Kenya,Partner,Africa,5,2,24,23,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.64.187,2683
2025-03-10 06:00:00,2,3,Lerato,AI-Chatbot,35-44,Male,Germany,Social Media,Europe,6,6,10,10,POST,500,/api/error,Python-urllib/3.9,192.168.244.171,644
2025-03-10 06:00:00,3,3,Naledi,AI-Automation,25-34,Other,Germany,Social Media,Europe,6,3,16,16,POST,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.49.74,689
2025-03-10 07:00:00,4,3,Kagiso,AI-Chatbot,18-24,Female,USA,Partner,North America,7,1,17,18,GET,404,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.32.204,518
2025-03-10 08:00:00,0,5,Tshepo,AI-Chatbot,35-44,Female,Kenya,Website,Africa,8,1,5,5,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.135.187,715
